SCHOOL CODE,DESIGN #,school name
001187,E1187B1,WESTMINSTER CHRISTIAN ACADEMY  - TX-1187
001189,000000,St. Martha's Catholic School
001189,2171B9031,NONE
001189,2171B9032,NONE
001189,E1189A1,ST. MARTHAS CATHOLIC SCHOOL  - TX-1189
001189,S 1189,ST. MARTHAS CATHOLIC SCHOOL 
001190,1190A1,MISSING
001190,1190A2,MISSING
001190,1190A2,NONE
001190,E 1190,MISSING
001191,2171B3769,NONE
001191,2171B3770,NONE
001191,E1191A1,PADDINGTON BRITISH PRESCHOOL AND K  - TX-1191
001191,E1192A2,PADDINGTON BRITISH PRESCHOOL AND K  - TX-1191
001193,2171B1549,ST. CLARE OF ASSISI 
001193,2171B1550,ST. CLARE OF ASSISI 
001193,2171B3239,NONE
001193,E1193A1,ST. CLARE OF ASSISI  - TX-1193
001193,E1193A3,ST. CLARE OF ASSISI  - TX-1193
001194,2171B1374,SACRED HEART SCHOOL 
001194,2171B1375,SACRED HEART SCHOOL 
001197,2171B1315,ST. VINCENT DE PAUL CATHOLIC SCHOOL 
001197,2171B1316,ST. VINCENT DE PAUL CATHOLIC SCHOOL 
001197,2171B3166,NONE
001197,2171B3510,ST. VINCENT DE PAUL CATHOLIC SCHOOL 
001197,2171B3511,ST. VINCENT DE PAUL CATHOLIC SCHOOL 
001197,2171B8032,NONE
001197,2171B8033,NONE
001197,2171B8034,ST. VINCENT DE PAUL CATHOLIC SCHOOL 
001197,2171B8035,ST. VINCENT DE PAUL CATHOLIC SCHOOL 
001197,E1197A1,ST. VINCENT DE PAUL CATHOLIC SCHOOL  - TX-1197
001197,E1197A3,ST. VINCENT DE PAUL CATHOLIC SCHOOL  - TX-1197
001197,E1197B1,ST. VINCENT DE PAUL CATHOLIC SCHOOL  - TX-1197
001203,000000,The Galloway School
001203,2171B8371,NONE
001203,E1203A1,THE GALLOWAY SCHOOL  - TX-1203
001207,2171B7637,ST. MARKS EPISCOPAL SCHOOL 
001207,2171B7638,ST. MARKS EPISCOPAL SCHOOL 
001207,2171B8705,ST. MARKS EPISCOPAL SCHOOL 
001207,2171B8706,ST. MARKS EPISCOPAL SCHOOL 
001207,E1207A1,ST. MARKS EPISCOPAL SCHOOL  - TX-1207
001207,E1207B1,ST. MARKS EPISCOPAL SCHOOL  - TX-1207
001207,E1207B3,ST. MARKS EPISCOPAL SCHOOL  - TX-1207
001207,S 1207,ST. MARKS EPISCOPAL SCHOOL 
001208,000000,Calvary Episcopal School
001208,2171B1061,CALVARY EPISCOPAL SCHOOL 
001208,2171B1062,CALVARY EPISCOPAL SCHOOL 
001208,2171B7848,CALVARY EPISCOPAL SCHOOL 
001208,2171B7849,CALVARY EPISCOPAL SCHOOL 
001208,2171B7850,NONE
001208,2171B7851,CALVARY EPISCOPAL SCHOOL 
001208,2171B7852,CALVARY EPISCOPAL SCHOOL 
001208,2171B8688,CALVARY EPISCOPAL SCHOOL 
001208,2171B8689,CALVARY EPISCOPAL SCHOOL 
001208,2171B9082,CALVARY EPISCOPAL SCHOOL 
001208,2171B9083,CALVARY EPISCOPAL SCHOOL 
001208,2171B9084,CALVARY EPISCOPAL SCHOOL 
001208,E1208A1,CALVARY EPISCOPAL SCHOOL  - TX-1208
001208,E1208A2,CALVARY EPISCOPAL SCHOOL  - TX-1208
001208,E-1208A2,CALVARY EPISCOPAL SCHOOL 
001208,S 1208,CALVARY EPISCOPAL SCHOOL 
001211,E1211A1,BETH YESHURUN SCHOOL  - TX-1211
001212,2171B3662,ST. HELEN SCHOOL 
001212,2171B3663,ST. HELEN SCHOOL 
001212,2171B7780,ST. HELEN SCHOOL 
001212,2171B7781,ST. HELEN SCHOOL 
001212,2171B7907,NONE
001212,2171B8721,ST. HELEN SCHOOL 
001212,2171B8722,ST. HELEN SCHOOL 
001212,E1212A1,ST. HELEN SCHOOL  - TX-1212
001212,E1212C1,ST. HELEN SCHOOL  - TX-1212
001215,000000,St. Laurence School
001215,000000,ST. LAURENCE SCHOOL  - TX-1215
001215,2171B3314,ST. LAURENCE SCHOOL 
001215,2171B3315,ST. LAURENCE SCHOOL 
001215,2171B7592,ST. LAURENCE SCHOOL 
001215,2171B7593,ST. LAURENCE SCHOOL 
001215,2171B7594,ST. LAURENCE SCHOOL 
001215,2171B7595,ST. LAURENCE SCHOOL 
001215,2171B971,NONE
001215,2171B972,NONE
001215,2171B973,NONE
001215,2171B974,NONE
001215,2171B975,NONE
001215,2171B976,NONE
001215,E1215A1,ST. LAURENCE SCHOOL  - TX-1215
001215,E1215A2,ST. LAURENCE SCHOOL  - TX-1215
001215,E1215B1,ST. LAURENCE SCHOOL  - TX-1215
001216,000000,Wesley Academy
001216,E1216A1,WESLEY ACADEMY  - TX-1216
001221,E3600A1,ANNUNCIATION ORTHODOX PRESCHOOL  - TX-1221
001221,E3600A2,ANNUNCIATION ORTHODOX PRESCHOOL  - TX-1221
001222,E3600A2,ANNUNCIATION ORTHODOX LOWER SCHOOL  - TX-1222
001223,E3600B1,ANNUNCIATION ORTHODOX MIDDLE SCHOOL  - TX-1223
001223,E3600B2,ANNUNCIATION ORTHODOX MIDDLE SCHOOL  - TX-1223
001223,E3600C1,ANNUNCIATION ORTHODOX MIDDLE SCHOOL  - TX-1223
001223,E3600C2,ANNUNCIATION ORTHODOX MIDDLE SCHOOL  - TX-1223
001224,2171B8727,FIRST BAPTIST ACADEMY 
001224,2171B8728,FIRST BAPTIST ACADEMY 
001224,E1224A1,FIRST BAPTIST ACADEMY  - TX-1224
001224,E1224B1,FIRST BAPTIST ACADEMY  - TX-1224
001224,E1224B2,FIRST BAPTIST ACADEMY  - TX-1224
001225,2171B8319,HOUSTON CHRISTIAN HIGH SCHOOL 
001225,2171B8320,HOUSTON CHRISTIAN HIGH SCHOOL 
001225,2171B8321,NONE
001225,2171B8322,NONE
001225,2171B8323,NONE
001225,2171B8324,NONE
001225,2171B8940,NONE
001225,2171B8941,NONE
001225,2171B8942,NONE
001225,2171B8943,NONE
001225,2171B8944,NONE
001225,E1225A1,HOUSTON CHRISTIAN HIGH SCHOOL  - TX-1225
001225,E1225A2,HOUSTON CHRISTIAN HIGH SCHOOL  - TX-1225
001225,S 1225,HOUSTON CHRISTIAN HIGH SCHOOL 
001226,000000,ST. FRANCIS EPISCOPAL DAY SCHOOL  - TX-1226
001226,2171B3430,ST. FRANCIS EPISCOPAL DAY SCHOOL 
001226,2171B3431,ST. FRANCIS EPISCOPAL DAY SCHOOL 
001226,2171B3526,ST. FRANCIS EPISCOPAL DAY SCHOOL 
001226,2171B3527,ST. FRANCIS EPISCOPAL DAY SCHOOL 
001226,2171B8802,ST. FRANCIS EPISCOPAL DAY SCHOOL 
001226,2171B8803,ST. FRANCIS EPISCOPAL DAY SCHOOL 
001226,A 1226,ST. FRANCIS EPISCOPAL DAY SCHOOL 
001226,E1226B1,ST. FRANCIS EPISCOPAL DAY SCHOOL  - TX-1226
001226,E1226B2,ST. FRANCIS EPISCOPAL DAY SCHOOL  - TX-1226
001226,S 1226,ST. FRANCIS EPISCOPAL DAY SCHOOL 
001227,000000,Holy Rosary Catholic School
001227,2171B7649,HOLY ROSARY CATHOLIC SCHOOL 
001227,2171B7650,HOLY ROSARY CATHOLIC SCHOOL 
001227,2171B7651,HOLY ROSARY CATHOLIC SCHOOL 
001227,2171B7652,HOLY ROSARY CATHOLIC SCHOOL 
001227,2171B7775,HOLY ROSARY CATHOLIC SCHOOL 
001227,2171B7776,HOLY ROSARY CATHOLIC SCHOOL 
001227,2171B8804,HOLY ROSARY CATHOLIC SCHOOL 
001227,2171B8805,HOLY ROSARY CATHOLIC SCHOOL 
001227,2171B8806,HOLY ROSARY CATHOLIC SCHOOL 
001227,2171B8807,HOLY ROSARY CATHOLIC SCHOOL 
001227,E1227A1,HOLY ROSARY CATHOLIC SCHOOL  - TX-1227
001227,S 1227,HOLY ROSARY CATHOLIC SCHOOL 
001228,2171B1725,ST. THOMAS MORE PARISH SCHOOL 
001228,2171B1726,ST. THOMAS MORE PARISH SCHOOL 
001228,2171B8987,NONE
001228,2171B8988,NONE
001228,E1228A1,ST. THOMAS MORE PARISH SCHOOL  - TX-1228
001241,000000,Grace School
001241,2171B3390,GRACE SCHOOL 
001241,2171B3391,GRACE SCHOOL 
001241,2171B8188,GRACE SCHOOL 
001241,2171B8189,GRACE SCHOOL 
001241,2171B8190,GRACE SCHOOL 
001241,2171B8191,GRACE SCHOOL 
001241,2171B8857,GRACE SCHOOL 
001241,2171B8858,GRACE SCHOOL 
001241,2171B8977,NONE
001241,2171B8978,NONE
001241,E1241A1,GRACE SCHOOL  - TX-1241
001241,E1241A2,GRACE SCHOOL  - TX-1241
001241,MISSING,GRACE SCHOOL  - TX-1241
001241,S 1241,GRACE SCHOOL 
001243,2171B7894,ST. PETER THE APOSTLE SCHOOL 
001243,2171B7895,ST. PETER THE APOSTLE SCHOOL 
001243,2171B7896,NONE
001243,2171B7897,NONE
001243,2171B8593,ST. PETER THE APOSTLE SCHOOL 
001243,2171B8594,ST. PETER THE APOSTLE SCHOOL 
001243,EPO,ST. PETER THE APOSTLE SCHOOL  - TX-1243
001243,MISSING,ST. PETER THE APOSTLE SCHOOL  - TX-1243
001244,2171B1414,SHLENKER SCHOOL 
001244,2171B1415,SHLENKER SCHOOL 
001244,2171B3474,NONE
001244,E1244A1,SHLENKER SCHOOL  - TX-1244
001244,E1244A2,SHLENKER SCHOOL  - TX-1244
001250,E1250A1,HOLY TRINITY EPISCOPAL SCHOOL  - TX-1250
001250,E1250B1,HOLY TRINITY EPISCOPAL SCHOOL  - TX-1250
001250,S 1250,HOLY TRINITY EPISCOPAL SCHOOL 
001251,2171B1759,TRINITY EPISCOPAL SCHOOL 
001251,2171B1760,TRINITY EPISCOPAL SCHOOL 
001251,3406A1,TRINITY EPISCOPAL SCHOOL  - TX-1251
001251,E1251B1,TRINITY EPISCOPAL SCHOOL  - TX-1251
001252,2171B8165,ST. AGNES ACADEMY 
001252,2171B8166,ST. AGNES ACADEMY 
001252,2171B8167,NONE
001252,2171B8168,NONE
001252,2171B8221,ST. AGNES ACADEMY 
001252,2171B8222,ST. AGNES ACADEMY 
001252,E1252A1,ST. AGNES ACADEMY  - TX-1252
001253,2171B1225,CORPUS CHRISTI CATHOLIC SCHOOL 
001253,2171B1226,CORPUS CHRISTI CATHOLIC SCHOOL 
001253,2171B8671,CORPUS CHRISTI CATHOLIC SCHOOL 
001253,2171B8672,CORPUS CHRISTI CATHOLIC SCHOOL 
001253,E1253A1,CORPUS CHRISTI CATHOLIC SCHOOL  - TX-1253
001255,000000,Kinkaid School
001255,2125A2,KINKAID SCHOOL  - TX-1255
001255,2171B4322,KINKAID SCHOOL 
001255,2171B4325,KINKAID SCHOOL 
001255,2171B4326,KINKAID SCHOOL 
001255,2171B7777,KINKAID SCHOOL 
001255,2171B7790,KINKAID SCHOOL 
001255,2171B8949,NONE
001255,2171B8950,NONE
001255,E1255A1,KINKAID SCHOOL  - TX-1255
001255,E1255A2,KINKAID SCHOOL  - TX-1255
001255,E1255A3,KINKAID SCHOOL  - TX-1255
001260,000000,ST. ANTHONY CATHOLIC SCHOOL  - TX-1260
001260,000000,St. Anthony's Catholic School
001260,2171B3160,NONE
001260,2171B8369,NONE
001260,2171B8370,NONE
001260,E1260A1,ST. ANTHONY CATHOLIC SCHOOL  - TX-1260
001260,E1260B1,ST. ANTHONY CATHOLIC SCHOOL  - TX-1260
001260,E1260B2,ST. ANTHONY CATHOLIC SCHOOL  - TX-1260
001261,2125A1,ST. THOMAS THE APOSTLE SCHOOL  - TX-1261
001261,2171B3186,NONE
001261,2171B3187,NONE
001261,E1261A1,ST. THOMAS THE APOSTLE SCHOOL  - TX-1261
001263,2171B3177,NONE
001263,2171B3194,NONE
001263,2171B3198,MONSIGNOR KELLY HIGH SCHOOL 
001263,2171B3207,MONSIGNOR KELLY HIGH SCHOOL 
001263,2171B3575,MONSIGNOR KELLY HIGH SCHOOL 
001263,2171B3576,MONSIGNOR KELLY HIGH SCHOOL 
001263,2171B3577,MONSIGNOR KELLY HIGH SCHOOL 
001263,2171B3795,NONE
001263,2171B3796,NONE
001263,E1263A1,MONSIGNOR KELLY HIGH SCHOOL  - TX-1263
001263,E1263A2,MONSIGNOR KELLY HIGH SCHOOL  - TX-1263
001264,2171B7598,THE BRIARWOOD SCHOOL 
001264,2171B7599,THE BRIARWOOD SCHOOL 
001264,2171B8735,THE BRIARWOOD SCHOOL 
001264,2171B8736,THE BRIARWOOD SCHOOL 
001264,E1264H1,THE BRIARWOOD SCHOOL  - TX-1264
001268,000000,THE AWTY INTERNATIONAL SCHOOL  - TX-1268
001268,2171B3358,NONE
001268,2171B3359,NONE
001268,2171B3360,THE AWTY INTERNATIONAL SCHOOL 
001268,2171B3361,THE AWTY INTERNATIONAL SCHOOL 
001268,2171B3557,THE AWTY INTERNATIONAL SCHOOL 
001268,2171B3558,THE AWTY INTERNATIONAL SCHOOL 
001268,2171B7853,THE AWTY INTERNATIONAL SCHOOL 
001268,2171B7854,THE AWTY INTERNATIONAL SCHOOL 
001268,E1268A1,THE AWTY INTERNATIONAL SCHOOL  - TX-1268
001268,E1268B1,THE AWTY INTERNATIONAL SCHOOL  - TX-1268
001268,SLK,THE AWTY INTERNATIONAL SCHOOL  - TX-1268
001271,2171B8680,ALL SAINTS EPISCOPAL SCHOOL 
001271,2171B8681,ALL SAINTS EPISCOPAL SCHOOL 
001271,E1271A1,ALL SAINTS EPISCOPAL SCHOOL  - TX-1271
001271,E1271A2,ALL SAINTS EPISCOPAL SCHOOL  - TX-1271
001271,E1271A3,ALL SAINTS EPISCOPAL SCHOOL  - TX-1271
001272,2171B1343,TRAFTON ACADEMY 
001272,2171B1344,TRAFTON ACADEMY 
001272,2171B1345,TRAFTON ACADEMY 
001272,2171B1346,TRAFTON ACADEMY 
001272,E1272A1,TRAFTON ACADEMY  - TX-1272
001273,ELM,THE WOODLANDS YOUNG LEARNERS ACA  - TX-1273
001274,2171B8777,NONE
001274,2171B8778,NONE
001274,E1274A1,Discontinued Account - TX-000000
001274,E1274A2,Discontinued Account - TX-000000
001277,2171B3159,NONE
001277,2171B8136,NONE
001277,E1277A1,SUGAR CREEK MONTESSORI SCHOOL  - TX-1277
001278,2171B1363,SALEM LUTHERAN SCHOOL 
001278,2171B1364,SALEM LUTHERAN SCHOOL 
001278,2171B1443,SALEM LUTHERAN SCHOOL 
001278,2171B1444,SALEM LUTHERAN SCHOOL 
001278,2171B7661,SALEM LUTHERAN SCHOOL 
001278,2171B7662,SALEM LUTHERAN SCHOOL 
001278,2171B7663,SALEM LUTHERAN SCHOOL 
001278,2171B7664,SALEM LUTHERAN SCHOOL 
001278,2171B8812,SALEM LUTHERAN SCHOOL 
001278,2171B8813,SALEM LUTHERAN SCHOOL 
001279,2171B8767,THE VARNETT SCHOOL 
001279,2171B8768,THE VARNETT SCHOOL 
001279,E1279A1,THE VARNETT SCHOOL  - TX-1279
001279,E1279A2,THE VARNETT SCHOOL  - TX-1279
001280,2171B7939,MAINLAND PREPARATORY ACADEMY 
001280,2171B7940,NONE
001280,2171B7941,NONE
001280,2171B7942,NONE
001280,E1280A1,MAINLAND PREPARATORY ACADEMY  - TX-1280
001280,E1280B1,MAINLAND PREPARATORY ACADEMY  - TX-1280
001280,E-3098A1,Mainland Preparatory Acdemy
001281,2171B3281,NONE
001281,2171B3283,NONE
001281,E1281A1,KANDY STRIPE ACADEMY  - TX-1281
001281,E1281A2,KANDY STRIPE ACADEMY  - TX-1281
001282,2171B7831,NONE
001282,2171B7832,NONE
001282,2171B7833,NONE
001282,2171B7834,NONE
001282,2171B7835,ST. FRANCIS DE SALES 
001282,2171B7836,ST. FRANCIS DE SALES 
001282,2171B8644,ST. FRANCIS DE SALES 
001282,2171B8645,ST. FRANCIS DE SALES 
001282,E1282A2,ST. FRANCIS DE SALES  - TX-1282
001282,E1282B1,ST. FRANCIS DE SALES  - TX-1282
001283,2171B3295,NONE
001283,2171B3310,NONE
001283,E1283A1,ST. MARY OF THE PURIFICATION  - TX-1283
001283,E1283A2,ST. MARY OF THE PURIFICATION  - TX-1283
001283,S 1283,ST. MARY OF THE PURIFICATION 
001285,2171B1352,BRAZOS CHRISTIAN 
001285,2171B1436,BRAZOS CHRISTIAN 
001285,2171B1437,BRAZOS CHRISTIAN 
001285,2171B1442,BRAZOS CHRISTIAN 
001285,2171B3519,BRAZOS CHRISTIAN 
001285,2171B3520,BRAZOS CHRISTIAN 
001285,EPO,BRAZOS CHRISTIAN  - TX-1285
001287,1278A1,ASCENSION EPISCOPAL 
001287,2171B1427,ASCENSION EPISCOPAL 
001287,2171B3728,NONE
001287,E1287A1,ASCENSION EPISCOPAL  - TX-1287
001289,EPO,MEYER PARK ELEMENTARY  - TX-1289
001291,2171B1434,ST. AMBROSE CATHOLIC SCHOOL 
001291,2171B1435,ST. AMBROSE CATHOLIC SCHOOL 
001291,2171B3163,NONE
001291,2171B3210,NONE
001291,2171B3236,NONE
001291,2171B3532,ST. AMBROSE CATHOLIC SCHOOL 
001291,2171B374,ST. AMBROSE CATHOLIC SCHOOL 
001291,2171B385,ST. AMBROSE CATHOLIC SCHOOL 
001291,2171B386,ST. AMBROSE CATHOLIC SCHOOL 
001291,2171B7700,ST. AMBROSE CATHOLIC SCHOOL 
001291,2171B7701,ST. AMBROSE CATHOLIC SCHOOL 
001291,2171B7751,ST. AMBROSE CATHOLIC SCHOOL 
001291,2171B7752,ST. AMBROSE CATHOLIC SCHOOL 
001291,2171B8169,NONE
001291,2171B8170,NONE
001291,2171B8171,NONE
001291,2171B8198,NONE
001291,2171B8849,ST. AMBROSE CATHOLIC SCHOOL 
001291,2171B8850,ST. AMBROSE CATHOLIC SCHOOL 
001291,2171B8934,NONE
001291,2171B8935,NONE
001291,E1291A1,ST. AMBROSE CATHOLIC SCHOOL  - TX-1291
001291,E1291A2,ST. AMBROSE CATHOLIC SCHOOL  - TX-1291
001291,M1291,NONE
001292,E1292A1,LAROCHELLE ACADEMY  - TX-1292
001293,000000,Resurrection School
001293,2171B1224,RESURRECTION SCHOOL 
001293,EPO,RESURRECTION SCHOOL  - TX-1293
001294,2171B8612,NONE
001294,2171B8613,NONE
001294,E1294A1,OUR LADY OF GUADALUPE  - TX-1294
001294,E1294A2,OUR LADY OF GUADALUPE  - TX-1294
001296,E1296A1,HARMONY CHRISTIAN SCHOOL  - TX-1296
001297,2171B3729,NONE
001297,2171B3730,NONE
001297,E1297A2,UNITED CHRISTIAN ACADEMY  - TX-1297
001298,2171B3460,NONE
001298,2171B3461,NONE
001298,E1298A1,ALL GODS CHILDREN  - TX-1298
001298,E1298A2,ALL GODS CHILDREN  - TX-1298
001302,2171B1426,THE LEARNING CENTER 
001302,E1241A2,THE LEARNING CENTER  - TX-1302
001302,E1302A1,THE LEARNING CENTER  - TX-1302
001302,E1302A2,THE LEARNING CENTER  - TX-1302
001304,2171B1261,FAITH WEST ACADEMY 
001304,2171B1262,FAITH WEST ACADEMY 
001304,2171B1499,FAITH WEST ACADEMY 
001304,2171B1500,FAITH WEST ACADEMY 
001304,2171B2070,NONE
001304,2171B3530,FAITH WEST ACADEMY 
001304,2171B3531,FAITH WEST ACADEMY 
001304,2171B8642,FAITH WEST ACADEMY 
001304,2171B8643,FAITH WEST ACADEMY 
001304,E1304A1,FAITH WEST ACADEMY  - TX-1304
001304,E1304A2,FAITH WEST ACADEMY  - TX-1304
001305,2171B8904,NONE
001305,E1305A1,MEMORIAL CHRISTIAN ACADEMY  - TX-1305
001308,E1308A1,STEP BY STEP  - TX-1308
001308,E1308A2,STEP BY STEP  - TX-1308
001310,2171B3176,NONE
001310,2171B7937,SOUTHMINSTER SCHOOL 
001310,2171B7938,SOUTHMINSTER SCHOOL 
001310,E1310A1,SOUTHMINSTER SCHOOL  - TX-1310
001310,E1310A2,SOUTHMINSTER SCHOOL  - TX-1310
001311,2171B3725,NONE
001311,E1311A1,MONTESSORI LEARNING COTTAGE  - TX-1311
001313,2171B3646,THE VILLAGE SCHOOL 
001313,2171B3647,THE VILLAGE SCHOOL 
001313,E1313A1,THE VILLAGE SCHOOL  - TX-1313
001313,S 1313,THE VILLAGE SCHOOL 
001314,2171B3165,NONE
001314,2171B3167,MEMORIAL LUTHERAN SCHOOL 
001314,2171B3168,MEMORIAL LUTHERAN SCHOOL 
001314,2171B3784,MEMORIAL LUTHERAN SCHOOL 
001314,2171B3786,MEMORIAL LUTHERAN SCHOOL 
001314,E1314A1,MEMORIAL LUTHERAN SCHOOL  - TX-1314
001314,MISSING,MEMORIAL LUTHERAN SCHOOL  - TX-1314
001314,S 1314,MEMORIAL LUTHERAN SCHOOL 
001316,2171B3551,FIRST BAPTIST CHRISTIAN ACADEMY 
001316,2171B3596,FIRST BAPTIST CHRISTIAN ACADEMY 
001316,2171B8723,FIRST BAPTIST CHRISTIAN ACADEMY 
001316,2171B8724,FIRST BAPTIST CHRISTIAN ACADEMY 
001316,2171B8725,FIRST BAPTIST CHRISTIAN ACADEMY 
001316,2171B8726,FIRST BAPTIST CHRISTIAN ACADEMY 
001318,000000,Oak Ridge Christian
001318,2171B1428,OAK RIDGE CHRISTIAN 
001318,2171B1429,OAK RIDGE CHRISTIAN 
001318,2171B3980,OAK RIDGE CHRISTIAN 
001318,2171B3981,OAK RIDGE CHRISTIAN 
001318,E1318A1,OAK RIDGE CHRISTIAN  - TX-1318
001318,E1318A2,OAK RIDGE CHRISTIAN  - TX-1318
001318,E1318A3,OAK RIDGE CHRISTIAN  - TX-1318
001319,2171B3726,NONE
001319,2171B3731,NONE
001319,2171B3732,NONE
001319,2171B3733,NONE
001319,2171B8338,NONE
001319,2171B8339,NONE
001319,2171B8340,NONE
001319,2171B8341,NONE
001319,E1319A1,NORTHWOODS CATHOLIC SCHOOL  - TX-1319
001319,E1319A2,NORTHWOODS CATHOLIC SCHOOL  - TX-1319
001319,S 1319,NORTHWOODS CATHOLIC SCHOOL 
001319,S 1319A,NORTHWOODS CATHOLIC SCHOOL 
001320,2171B8571,ST. ANNE SCHOOL 
001320,2171B8572,ST. ANNE SCHOOL 
001320,2171B8573,ST. ANNE SCHOOL 
001320,2171B9063,NONE
001320,2171B9064,NONE
001320,M1320,ST. ANNE SCHOOL 
001320,MISSING,ST. ANNE SCHOOL  - TX-1320
001320,SLK,ST. ANNE SCHOOL  - TX-1320
001321,2171B1330,MONTESSORI MOMENTS 
001321,E1321A1,MONTESSORI MOMENTS  - TX-1321
001321,E1321A3,MONTESSORI MOMENTS  - TX-1321
001322,2171B1267,SMALLER SCHOLARS 
001322,2171B1268,SMALLER SCHOLARS 
001322,2171B3505,NONE
001322,2171B3744,NONE
001322,2171B7586,SMALLER SCHOLARS 
001322,2171B7587,SMALLER SCHOLARS 
001322,E1322A1,SMALLER SCHOLARS  - TX-1322
001322,E1322B1,SMALLER SCHOLARS  - TX-1322
001322,E1322B2,SMALLER SCHOLARS  - TX-1322
001322,S 1322,SMALLER SCHOLARS 
001324,2171B3214,NONE
001324,E1324A1,WESTSIDE MONTESSORI SCHOOL  - TX-1324
001324,E1324B1,WESTSIDE MONTESSORI SCHOOL  - TX-1324
001325,2171B1265,THE BEARRINGTON SCHOOL 
001325,2171B1266,THE BEARRINGTON SCHOOL 
001325,2171B3420,NONE
001325,2171B3523,NONE
001325,2171B3552,NONE
001325,2171B3745,THE BEARRINGTON SCHOOL 
001325,E1325A1,THE BEARRINGTON SCHOOL  - TX-1325
001325,E1325A2,THE BEARRINGTON SCHOOL  - TX-1325
001325,E1325A3,THE BEARRINGTON SCHOOL  - TX-1325
001325,PO,NONE
001326,2171B2829,ST. THERESA CATHOLIC SCHOOL 
001326,2171B2936,ST. THERESA CATHOLIC SCHOOL 
001326,2171B3173,NONE
001326,2171B3197,NONE
001326,2171B7843,NONE
001326,2171B7844,NONE
001326,2171B7845,NONE
001326,2171B7846,NONE
001326,2171B8312,ST. THERESA CATHOLIC SCHOOL 
001326,2171B8313,ST. THERESA CATHOLIC SCHOOL 
001326,2171B8682,ST. THERESA CATHOLIC SCHOOL 
001326,2171B8683,ST. THERESA CATHOLIC SCHOOL 
001326,8068A1,ST. THERESA CATHOLIC SCHOOL  - TX-1326
001326,E1326A1,ST. THERESA CATHOLIC SCHOOL  - TX-1326
001326,E1326A2,ST. THERESA CATHOLIC SCHOOL  - TX-1326
001327,2171B8072,CLAY Rd BAPTIST SCHOOL 
001327,E1327A1,CLAY Rd BAPTIST SCHOOL  - TX-1327
001327,E1327A2,CLAY Rd BAPTIST SCHOOL  - TX-1327
001327,S 1327,CLAY Rd BAPTIST SCHOOL 
001327,S 1327J,CLAY Rd BAPTIST SCHOOL 
001328,2171B8251,NONE
001328,2171B8252,NONE
001328,2171B8888,NONE
001328,2171B8889,NONE
001328,E1328A1,PILGRIM LUTHERAN  - TX-1328
001329,1360A2,ST. MARK LUTHERAN SCHOOL  - TX-1329
001329,2171B1054,ST. MARK LUTHERAN SCHOOL 
001329,2171B1055,ST. MARK LUTHERAN SCHOOL 
001329,2171B1056,NONE
001329,2171B1057,ST. MARK LUTHERAN SCHOOL 
001329,2171B7778,ST. MARK LUTHERAN SCHOOL 
001329,2171B7779,ST. MARK LUTHERAN SCHOOL 
001329,2171B8398,ST. MARK LUTHERAN SCHOOL 
001329,2171B8399,ST. MARK LUTHERAN SCHOOL 
001329,2171B8400,ST. MARK LUTHERAN SCHOOL 
001329,2171B8401,ST. MARK LUTHERAN SCHOOL 
001329,E1329A1,ST. MARK LUTHERAN SCHOOL  - TX-1329
001329,E1329A2,ST. MARK LUTHERAN SCHOOL  - TX-1329
001329,M1329,ST. MARK LUTHERAN SCHOOL 
001330,EPO,IMMANUEL LUTHERAN SCHOOL  - TX-1330
001330,S 1330,IMMANUEL LUTHERAN SCHOOL 
001332,2171B1294,THE MONTESSORI ACADEMY 
001332,E1332A1,THE MONTESSORI ACADEMY  - TX-1332
001332,E1332B1,THE MONTESSORI ACADEMY  - TX-1332
001332,E1332B2,THE MONTESSORI ACADEMY  - TX-1332
001334,2171B7574,OUR LADY QUEEN OF PEACE 
001334,2171B7575,OUR LADY QUEEN OF PEACE 
001334,2171B7576,OUR LADY QUEEN OF PEACE 
001334,2171B7577,OUR LADY QUEEN OF PEACE 
001334,2171B8316,NONE
001334,E1334A1,OUR LADY QUEEN OF PEACE  - TX-1334
001334,E1334A2,OUR LADY QUEEN OF PEACE  - TX-1334
001334,E1334A3,OUR LADY QUEEN OF PEACE  - TX-1334
001335,2171B1154,ST. CATHERINE SCHOOL 
001335,2171B1155,ST. CATHERINE SCHOOL 
001335,2171B3642,ST. CATHERINE SCHOOL 
001335,2171B3643,ST. CATHERINE SCHOOL 
001335,2171B7729,ST. CATHERINE SCHOOL 
001335,2171B7730,ST. CATHERINE SCHOOL 
001335,2171B7810,ST. CATHERINE SCHOOL 
001335,2171B8890,NONE
001335,2171B8891,NONE
001335,E1335A1,ST. CATHERINE SCHOOL  - TX-1335
001335,MISSING,ST. CATHERINE SCHOOL  - TX-1335
001336,2171B1432,ST. ANTHONY CATHEDRAL SCHOOL 
001336,2171B1433,ST. ANTHONY CATHEDRAL SCHOOL 
001336,2171B3170,NONE
001336,2171B3172,NONE
001336,2171B3438,ST. ANTHONY CATHEDRAL SCHOOL 
001336,2171B3439,ST. ANTHONY CATHEDRAL SCHOOL 
001336,E1336A1,ST. ANTHONY CATHEDRAL SCHOOL  - TX-1336
001336,E1336A2,ST. ANTHONY CATHEDRAL SCHOOL  - TX-1336
001336,S 1336,ST. ANTHONY CATHEDRAL SCHOOL 
001337,S 1337,THE BRITISH SCHOOL 
001339,E1339A1,OUR SAVIOR LUTHERAN  - TX-1339
001339,E1339A2,OUR SAVIOR LUTHERAN  - TX-1339
